Member_number,Date,productId,items,productName,price,Category,amount,Transactions_id,Year,Month,Cluster,ClusterName,Recency,Frequency,Monetary
2769,2014-08-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6605,2014,8,5,Regular Customers,152,5,132.63
2858,2014-08-24,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,6938,2014,8,3,Lost Customers,493,1,36.8
4096,2014-06-13,18,1,yogurt,2.2,Dairy,2.2,11496,2014,6,5,Regular Customers,184,4,173.0
2961,2014-12-13,27,2,coffee,8.5,Beverages,17.0,7313,2014,12,2,Diamond Customers,44,6,153.36
4923,2014-08-13,27,2,coffee,8.5,Beverages,17.0,14689,2014,8,5,Regular Customers,98,5,93.07
1966,2014-02-15,135,2,meat spreads,7.8,Fresh Food,15.6,3603,2014,2,1,New Customers,433,7,91.24
4756,2014-12-10,27,2,coffee,8.5,Beverages,17.0,14086,2014,12,2,Diamond Customers,103,6,198.5
4485,2014-11-13,25,3,canned beer,1.1,Beverages,3.3000000000000003,13018,2014,11,5,Regular Customers,158,4,128.55
2885,2014-07-25,113,1,spices,1.2,Pantry Staples,1.2,7042,2014,7,0,Loyal Customers,41,5,116.0
4932,2014-03-29,24,1,pastry,3.1,Bakery & Sweets,3.1,14722,2014,3,0,Loyal Customers,40,6,95.9
4137,2014-08-17,24,2,pastry,3.1,Bakery & Sweets,6.2,11677,2014,8,2,Diamond Customers,4,9,254.04
4367,2014-01-07,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,12599,2014,1,0,Loyal Customers,45,5,81.31
2055,2014-05-31,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3942,2014,5,0,Loyal Customers,52,7,101.85
3881,2014-04-20,4,1,other vegetables,0.8,Fresh Food,0.8,10747,2014,4,4,Potential Customers,267,5,132.05
1645,2014-10-05,115,1,waffles,2.5,Bakery & Sweets,2.5,2360,2014,10,1,New Customers,451,2,31.7
4699,2014-03-16,144,1,abrasive cleaner,6.38,Household & Hygiene,6.38,13871,2014,3,2,Diamond Customers,151,6,162.93
2973,2014-12-13,83,2,white bread,0.3,Bakery & Sweets,0.6,7349,2014,12,1,New Customers,382,5,81.6
4299,2014-01-19,140,2,tidbits,1.1,Snacks,2.2,12325,2014,1,5,Regular Customers,138,6,135.69
1322,2014-12-11,115,3,waffles,2.5,Bakery & Sweets,7.5,1164,2014,12,2,Diamond Customers,72,4,140.64
3380,2014-02-23,38,3,soda,0.8,Beverages,2.4000000000000004,8844,2014,2,2,Diamond Customers,49,6,171.9
3375,2014-10-19,17,1,bottled water,0.5,Beverages,0.5,8830,2014,10,4,Potential Customers,248,3,81.5
3011,2014-04-02,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,7486,2014,4,5,Regular Customers,191,5,45.7
4867,2014-05-05,44,3,newspapers,3.2,Specialty & Seasonal,9.6,14515,2014,5,2,Diamond Customers,62,5,180.0
3549,2014-03-24,125,1,instant coffee,4.9,Frozen & Processed Food,4.9,9487,2014,3,5,Regular Customers,151,8,121.6
2395,2014-11-17,17,3,bottled water,0.5,Beverages,1.5,5198,2014,11,1,New Customers,408,2,107.6
2789,2014-06-06,50,2,bottled beer,1.8,Beverages,3.6,6682,2014,6,4,Potential Customers,212,8,209.6
4773,2014-08-12,33,1,frozen potato products,3.0,Frozen & Processed Food,3.0,14143,2014,8,2,Diamond Customers,51,7,147.1
4356,2014-01-09,38,1,soda,0.8,Beverages,0.8,12559,2014,1,2,Diamond Customers,29,3,134.5
1703,2014-08-02,44,3,newspapers,3.2,Specialty & Seasonal,9.6,2570,2014,8,4,Potential Customers,312,3,125.6
2362,2014-08-17,4,2,other vegetables,0.8,Fresh Food,1.6,5079,2014,8,0,Loyal Customers,37,5,105.75
2072,2014-07-29,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,4018,2014,7,0,Loyal Customers,32,5,73.2
4695,2014-09-26,49,1,beverages,1.1,Beverages,1.1,13856,2014,9,2,Diamond Customers,78,9,225.41
1787,2014-07-06,61,3,liquor,8.5,Beverages,25.5,2901,2014,7,2,Diamond Customers,60,3,232.7
1938,2014-03-13,15,2,specialty bar,5.2,Bakery & Sweets,10.4,3504,2014,3,4,Potential Customers,236,4,72.0
1296,2014-02-24,64,3,UHT-milk,2.1,Dairy,6.300000000000001,1083,2014,2,2,Diamond Customers,37,6,154.34
1796,2014-03-22,3,2,pip fruit,3.0,Fresh Food,6.0,2943,2014,3,0,Loyal Customers,57,6,86.4
2925,2014-07-19,6,2,pot plants,3.5,Household & Hygiene,7.0,7171,2014,7,0,Loyal Customers,19,7,111.8
3376,2014-01-07,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,8832,2014,1,3,Lost Customers,722,1,10.3
1297,2014-12-13,60,3,cream cheese,6.3,Dairy,18.9,1086,2014,12,1,New Customers,382,4,108.15
1050,2014-10-12,4,2,other vegetables,0.8,Fresh Food,1.6,179,2014,10,4,Potential Customers,240,6,124.6
2854,2014-02-13,114,3,napkins,21.8,Household & Hygiene,65.4,6919,2014,2,4,Potential Customers,325,4,144.02
1563,2014-03-11,70,1,margarine,3.5,Pantry Staples,3.5,2045,2014,3,3,Lost Customers,612,2,35.0
4775,2014-03-29,18,1,yogurt,2.2,Dairy,2.2,14150,2014,3,3,Lost Customers,641,1,17.6
1390,2014-07-31,71,1,shopping bags,5.12,Household & Hygiene,5.12,1422,2014,7,4,Potential Customers,303,3,99.87
3116,2014-05-27,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,7890,2014,5,1,New Customers,385,5,141.4
1619,2014-09-21,115,1,waffles,2.5,Bakery & Sweets,2.5,2272,2014,9,2,Diamond Customers,62,4,132.61
3600,2014-06-03,4,2,other vegetables,0.8,Fresh Food,1.6,9695,2014,6,0,Loyal Customers,34,6,119.92
4835,2014-03-28,22,3,root vegetables,1.8,Fresh Food,5.4,14393,2014,3,0,Loyal Customers,21,6,77.84
1107,2014-05-15,124,1,specialty fat,4.5,Pantry Staples,4.5,383,2014,5,2,Diamond Customers,90,8,129.38
3527,2014-09-04,51,1,dessert,1.15,Bakery & Sweets,1.15,9398,2014,9,0,Loyal Customers,92,3,92.62
4475,2014-07-19,2,3,whole milk,1.8,Dairy,5.4,12996,2014,7,4,Potential Customers,271,2,62.1
3816,2014-03-28,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,10507,2014,3,0,Loyal Customers,12,4,57.7
4865,2014-11-17,40,2,grapes,9.4,Fresh Food,18.8,14508,2014,11,1,New Customers,408,2,71.5
2873,2014-10-23,39,1,detergent,5.5,Household & Hygiene,5.5,6999,2014,10,5,Regular Customers,118,6,105.0
2237,2014-01-16,76,3,sliced cheese,4.2,Dairy,12.6,4612,2014,1,1,New Customers,324,4,89.6
4970,2014-08-22,3,2,pip fruit,3.0,Fresh Food,6.0,14873,2014,8,5,Regular Customers,144,3,70.5
2122,2014-07-05,82,1,pet care,5.8,Pet Care,5.8,4186,2014,7,4,Potential Customers,267,4,82.15
1647,2014-02-22,74,1,whipped/sour cream,5.5,Dairy,5.5,2371,2014,2,0,Loyal Customers,10,3,82.88
2393,2014-09-26,18,1,yogurt,2.2,Dairy,2.2,5186,2014,9,4,Potential Customers,257,3,98.1
1831,2014-07-29,116,3,sauces,2.45,Pantry Staples,7.35,3077,2014,7,1,New Customers,355,3,67.15
4837,2014-12-04,17,1,bottled water,0.5,Beverages,0.5,14401,2014,12,0,Loyal Customers,28,4,86.8
1840,2014-12-28,40,1,grapes,9.4,Fresh Food,9.4,3112,2014,12,1,New Customers,367,2,40.9
2343,2014-11-02,74,2,whipped/sour cream,5.5,Dairy,11.0,4997,2014,11,4,Potential Customers,214,4,37.1
2381,2014-12-29,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,5148,2014,12,4,Potential Customers,227,7,165.02
1574,2014-04-25,104,2,cat food,11.2,Pet Care,22.4,2096,2014,4,2,Diamond Customers,148,10,205.7
1339,2014-05-25,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,1232,2014,5,0,Loyal Customers,32,5,76.7
3902,2014-10-27,137,1,male cosmetics,10.6,Personal Care,10.6,10816,2014,10,0,Loyal Customers,31,3,80.4
2650,2014-08-09,131,2,roll products,8.6,Specialty & Seasonal,17.2,6147,2014,8,2,Diamond Customers,38,4,193.71
2659,2014-07-28,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,6181,2014,7,2,Diamond Customers,22,5,172.97
3081,2014-02-26,51,3,dessert,1.15,Bakery & Sweets,3.45,7745,2014,2,1,New Customers,463,5,128.03
4717,2014-03-03,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,13930,2014,3,4,Potential Customers,228,5,97.72
4524,2014-04-17,32,1,red/blush wine,12.2,Beverages,12.2,13173,2014,4,2,Diamond Customers,4,8,153.0
2600,2014-09-28,45,2,curd,9.8,Dairy,19.6,5967,2014,9,2,Diamond Customers,14,7,158.9
1948,2014-05-31,18,2,yogurt,2.2,Dairy,4.4,3547,2014,5,5,Regular Customers,127,6,129.75
2238,2014-01-05,2,3,whole milk,1.8,Dairy,5.4,4613,2014,1,0,Loyal Customers,24,4,100.9
4271,2014-12-19,71,2,shopping bags,5.12,Household & Hygiene,10.24,12205,2014,12,1,New Customers,376,2,52.04
2715,2014-10-11,39,1,detergent,5.5,Household & Hygiene,5.5,6394,2014,10,5,Regular Customers,177,6,117.4
4146,2014-04-15,22,2,root vegetables,1.8,Fresh Food,3.6,11707,2014,4,1,New Customers,324,6,85.9
3447,2014-01-28,83,2,white bread,0.3,Bakery & Sweets,0.6,9068,2014,1,0,Loyal Customers,33,4,78.0
4799,2014-04-30,89,3,spread cheese,2.5,Dairy,7.5,14251,2014,4,4,Potential Customers,252,7,171.85
4753,2014-08-31,12,1,fruit/vegetable juice,2.1,Beverages,2.1,14081,2014,8,2,Diamond Customers,52,6,301.1
4199,2014-08-24,70,3,margarine,3.5,Pantry Staples,10.5,11921,2014,8,0,Loyal Customers,1,4,76.94
1566,2014-06-03,51,1,dessert,1.15,Bakery & Sweets,1.15,2057,2014,6,2,Diamond Customers,41,9,145.76
1782,2014-08-30,4,1,other vegetables,0.8,Fresh Food,0.8,2881,2014,8,2,Diamond Customers,81,6,164.2
3312,2014-05-27,140,3,tidbits,1.1,Snacks,3.3000000000000003,8616,2014,5,0,Loyal Customers,6,4,95.05
3839,2014-08-13,59,2,hard cheese,4.5,Dairy,9.0,10582,2014,8,1,New Customers,473,3,75.0
1596,2014-07-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2174,2014,7,5,Regular Customers,169,4,35.45
1693,2014-05-30,25,2,canned beer,1.1,Beverages,2.2,2539,2014,5,0,Loyal Customers,3,4,71.9
4773,2014-10-15,25,3,canned beer,1.1,Beverages,3.3000000000000003,14144,2014,10,2,Diamond Customers,51,7,147.1
1302,2014-12-02,59,3,hard cheese,4.5,Dairy,13.5,1098,2014,12,5,Regular Customers,92,4,56.96
1621,2014-06-21,18,2,yogurt,2.2,Dairy,4.4,2282,2014,6,4,Potential Customers,313,5,150.72
2864,2014-01-12,136,2,dishes,6.8,Specialty & Seasonal,13.6,6959,2014,1,5,Regular Customers,149,4,76.04
4880,2014-03-16,95,2,frozen fish,5.8,Frozen & Processed Food,11.6,14566,2014,3,1,New Customers,475,2,127.1
1237,2014-06-22,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,867,2014,6,4,Potential Customers,265,7,160.8
4218,2014-09-15,52,2,dog food,12.6,Pet Care,25.2,11998,2014,9,2,Diamond Customers,88,4,191.35
2017,2014-12-23,50,2,bottled beer,1.8,Beverages,3.6,3790,2014,12,2,Diamond Customers,68,7,180.4
2687,2014-08-09,39,2,detergent,5.5,Household & Hygiene,11.0,6277,2014,8,2,Diamond Customers,107,4,140.6
3549,2014-11-09,4,1,other vegetables,0.8,Fresh Food,0.8,9483,2014,11,5,Regular Customers,151,8,121.6
3684,2014-01-05,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10000,2014,1,2,Diamond Customers,139,6,161.3
4615,2014-03-30,18,2,yogurt,2.2,Dairy,4.4,13513,2014,3,1,New Customers,427,2,53.3
3122,2014-01-09,73,2,oil,3.4,Pantry Staples,6.8,7916,2014,1,0,Loyal Customers,60,9,117.42
3116,2014-06-12,28,1,misc. beverages,1.2,Beverages,1.2,7888,2014,6,1,New Customers,385,5,141.4
2235,2014-10-10,40,1,grapes,9.4,Fresh Food,9.4,4599,2014,10,0,Loyal Customers,66,6,113.35
1465,2014-12-08,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,1685,2014,12,2,Diamond Customers,51,7,190.96
4448,2014-10-19,40,2,grapes,9.4,Fresh Food,18.8,12896,2014,10,1,New Customers,358,5,121.7
2098,2014-10-20,28,2,misc. beverages,1.2,Beverages,2.4,4108,2014,10,1,New Customers,436,2,35.8
4377,2014-05-06,76,2,sliced cheese,4.2,Dairy,8.4,12642,2014,5,4,Potential Customers,310,2,58.5
2403,2014-04-14,18,1,yogurt,2.2,Dairy,2.2,5228,2014,4,2,Diamond Customers,29,4,142.1
4055,2014-03-25,104,2,cat food,11.2,Pet Care,22.4,11352,2014,3,3,Lost Customers,645,1,47.4
2222,2014-02-13,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,4547,2014,2,2,Diamond Customers,2,7,170.95
3396,2014-11-05,50,3,bottled beer,1.8,Beverages,5.4,8892,2014,11,4,Potential Customers,230,5,116.8
3205,2014-09-05,38,1,soda,0.8,Beverages,0.8,8216,2014,9,0,Loyal Customers,19,5,92.6
3123,2014-04-16,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,7925,2014,4,1,New Customers,380,4,65.1
2441,2014-06-08,65,1,candy,3.6,Bakery & Sweets,3.6,5369,2014,6,5,Regular Customers,180,6,73.92
2693,2014-02-14,17,1,bottled water,0.5,Beverages,0.5,6306,2014,2,0,Loyal Customers,58,4,101.4
4441,2014-12-12,12,1,fruit/vegetable juice,2.1,Beverages,2.1,12869,2014,12,2,Diamond Customers,51,6,133.3
2428,2014-12-06,64,2,UHT-milk,2.1,Dairy,4.2,5309,2014,12,5,Regular Customers,131,6,85.45
3191,2014-05-11,66,1,onions,1.3,Fresh Food,1.3,8171,2014,5,0,Loyal Customers,0,2,44.09
4628,2014-05-01,114,2,napkins,21.8,Household & Hygiene,43.6,13559,2014,5,2,Diamond Customers,20,7,260.6
1493,2014-03-06,41,1,processed cheese,6.4,Dairy,6.4,1808,2014,3,0,Loyal Customers,90,6,113.7
4376,2014-09-24,20,1,brown bread,0.8,Bakery & Sweets,0.8,12640,2014,9,2,Diamond Customers,38,10,160.32
3254,2014-12-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,8399,2014,12,0,Loyal Customers,72,4,73.92
2493,2014-05-27,59,1,hard cheese,4.5,Dairy,4.5,5552,2014,5,5,Regular Customers,145,2,20.7
4794,2014-11-11,20,2,brown bread,0.8,Bakery & Sweets,1.6,14229,2014,11,0,Loyal Customers,64,4,68.8
3782,2014-02-20,158,3,flower (seeds),6.8,Household & Hygiene,20.4,10378,2014,2,4,Potential Customers,330,7,135.34
1094,2014-07-24,2,3,whole milk,1.8,Dairy,5.4,336,2014,7,2,Diamond Customers,113,8,149.79
4769,2014-03-31,51,1,dessert,1.15,Bakery & Sweets,1.15,14130,2014,3,5,Regular Customers,101,5,107.85
4329,2014-01-20,17,1,bottled water,0.5,Beverages,0.5,12456,2014,1,1,New Customers,433,3,43.75
3110,2014-05-29,37,3,herbs,6.5,Fresh Food,19.5,7863,2014,5,3,Lost Customers,525,2,58.4
1758,2014-12-24,2,2,whole milk,1.8,Dairy,3.6,2782,2014,12,4,Potential Customers,307,3,127.84
4330,2014-09-24,4,1,other vegetables,0.8,Fresh Food,0.8,12462,2014,9,4,Potential Customers,191,6,188.9
4569,2014-12-24,144,3,abrasive cleaner,6.38,Household & Hygiene,19.14,13343,2014,12,5,Regular Customers,156,3,125.14
3141,2014-06-07,146,2,ketchup,1.25,Pantry Staples,2.5,7987,2014,6,0,Loyal Customers,44,7,117.4
2617,2014-06-19,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,6029,2014,6,4,Potential Customers,222,7,126.85
1537,2014-12-08,18,3,yogurt,2.2,Dairy,6.6000000000000005,1971,2014,12,1,New Customers,332,2,16.0
1321,2014-07-11,7,3,citrus fruit,1.5,Fresh Food,4.5,1161,2014,7,4,Potential Customers,261,2,14.6
1179,2014-09-11,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,661,2014,9,1,New Customers,475,2,112.6
4766,2014-09-25,38,2,soda,0.8,Beverages,1.6,14123,2014,9,2,Diamond Customers,92,4,119.26
1468,2014-02-05,71,2,shopping bags,5.12,Household & Hygiene,10.24,1703,2014,2,0,Loyal Customers,82,6,105.24
2519,2014-04-07,122,3,soups,4.5,Frozen & Processed Food,13.5,5652,2014,4,4,Potential Customers,210,6,99.7
3308,2014-04-09,41,2,processed cheese,6.4,Dairy,12.8,8593,2014,4,2,Diamond Customers,68,9,163.94
1236,2014-06-27,3,3,pip fruit,3.0,Fresh Food,9.0,861,2014,6,4,Potential Customers,233,2,40.6
4485,2014-07-28,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13021,2014,7,5,Regular Customers,158,4,128.55
2805,2014-08-16,62,2,pickled vegetables,2.7,Fresh Food,5.4,6748,2014,8,5,Regular Customers,122,4,77.85
4658,2014-07-26,3,1,pip fruit,3.0,Fresh Food,3.0,13682,2014,7,5,Regular Customers,169,3,21.9
1350,2014-09-03,17,3,bottled water,0.5,Beverages,1.5,1271,2014,9,3,Lost Customers,483,2,19.2
2149,2014-03-21,16,1,butter milk,6.1,Dairy,6.1,4284,2014,3,4,Potential Customers,221,4,93.0
2452,2014-03-08,27,2,coffee,8.5,Beverages,17.0,5416,2014,3,5,Regular Customers,141,3,129.16
3030,2014-12-14,2,1,whole milk,1.8,Dairy,1.8,7559,2014,12,1,New Customers,381,4,101.4
1827,2014-11-17,22,2,root vegetables,1.8,Fresh Food,3.6,3063,2014,11,5,Regular Customers,182,9,158.6
4925,2014-01-23,20,2,brown bread,0.8,Bakery & Sweets,1.6,14701,2014,1,1,New Customers,377,4,87.89
2853,2014-11-17,64,2,UHT-milk,2.1,Dairy,4.2,6916,2014,11,1,New Customers,408,2,26.9
4182,2014-11-15,15,2,specialty bar,5.2,Bakery & Sweets,10.4,11846,2014,11,5,Regular Customers,131,6,126.1
3496,2014-03-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9270,2014,3,5,Regular Customers,99,4,50.9
1740,2014-10-30,2,3,whole milk,1.8,Dairy,5.4,2709,2014,10,1,New Customers,404,7,125.8
4962,2014-08-18,114,1,napkins,21.8,Household & Hygiene,21.8,14847,2014,8,4,Potential Customers,276,5,118.8
1760,2014-07-28,70,3,margarine,3.5,Pantry Staples,10.5,2789,2014,7,1,New Customers,341,3,50.8
3966,2014-04-07,74,1,whipped/sour cream,5.5,Dairy,5.5,11065,2014,4,4,Potential Customers,212,5,45.52
3317,2014-06-16,18,1,yogurt,2.2,Dairy,2.2,8631,2014,6,5,Regular Customers,184,3,32.11
1825,2014-01-07,64,1,UHT-milk,2.1,Dairy,2.1,3053,2014,1,0,Loyal Customers,39,4,104.9
2204,2014-10-09,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,4485,2014,10,5,Regular Customers,94,5,108.6
1209,2014-11-11,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,762,2014,11,1,New Customers,414,4,121.29
1574,2014-02-28,104,2,cat food,11.2,Pet Care,22.4,2097,2014,2,2,Diamond Customers,148,10,205.7
3203,2014-07-22,38,3,soda,0.8,Beverages,2.4000000000000004,8209,2014,7,5,Regular Customers,145,5,111.2
2914,2014-10-11,4,2,other vegetables,0.8,Fresh Food,1.6,7131,2014,10,0,Loyal Customers,30,4,67.1
1278,2014-09-06,21,1,hamburger meat,12.3,Fresh Food,12.3,1003,2014,9,0,Loyal Customers,21,4,95.2
2813,2014-02-17,154,2,cake bar,2.4,Bakery & Sweets,4.8,6782,2014,2,0,Loyal Customers,44,5,106.6
1653,2014-12-27,60,2,cream cheese,6.3,Dairy,12.6,2401,2014,12,2,Diamond Customers,23,6,201.0
2301,2014-04-23,24,2,pastry,3.1,Bakery & Sweets,6.2,4854,2014,4,0,Loyal Customers,6,4,39.35
4074,2014-03-11,2,1,whole milk,1.8,Dairy,1.8,11411,2014,3,5,Regular Customers,111,4,70.2
1809,2014-10-27,60,2,cream cheese,6.3,Dairy,12.6,2990,2014,10,1,New Customers,429,2,38.4
3972,2014-05-04,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,11086,2014,5,4,Potential Customers,205,6,95.0
3938,2014-04-23,74,2,whipped/sour cream,5.5,Dairy,11.0,10959,2014,4,2,Diamond Customers,152,7,189.62
4155,2014-07-19,45,3,curd,9.8,Dairy,29.4,11746,2014,7,2,Diamond Customers,97,6,157.5
4959,2014-12-30,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14838,2014,12,5,Regular Customers,183,5,98.1
2518,2014-11-27,2,2,whole milk,1.8,Dairy,3.6,5649,2014,11,5,Regular Customers,180,4,100.5
1529,2014-05-29,70,3,margarine,3.5,Pantry Staples,10.5,1949,2014,5,5,Regular Customers,196,3,49.7
3817,2014-11-02,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,10508,2014,11,1,New Customers,366,5,112.0
1034,2014-04-28,69,1,domestic eggs,1.25,Fresh Food,1.25,129,2014,4,3,Lost Customers,596,3,83.05
4297,2014-12-24,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12316,2014,12,2,Diamond Customers,64,8,145.52
4684,2014-11-21,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,13796,2014,11,1,New Customers,404,4,67.1
2999,2014-08-12,2,2,whole milk,1.8,Dairy,3.6,7448,2014,8,5,Regular Customers,149,3,76.3
1097,2014-10-12,45,1,curd,9.8,Dairy,9.8,344,2014,10,0,Loyal Customers,59,6,106.48
4650,2014-12-14,38,1,soda,0.8,Beverages,0.8,13647,2014,12,1,New Customers,381,5,71.32
4958,2014-04-27,70,1,margarine,3.5,Pantry Staples,3.5,14833,2014,4,2,Diamond Customers,172,5,189.7
2515,2014-09-01,71,3,shopping bags,5.12,Household & Hygiene,15.36,5630,2014,9,5,Regular Customers,161,5,96.28
4911,2014-06-28,20,2,brown bread,0.8,Bakery & Sweets,1.6,14655,2014,6,1,New Customers,357,3,50.75
1722,2014-07-12,38,1,soda,0.8,Beverages,0.8,2628,2014,7,5,Regular Customers,125,6,68.45
1350,2014-02-19,38,1,soda,0.8,Beverages,0.8,1272,2014,2,3,Lost Customers,483,2,19.2
2428,2014-11-01,69,1,domestic eggs,1.25,Fresh Food,1.25,5308,2014,11,5,Regular Customers,131,6,85.45
4231,2014-02-04,37,2,herbs,6.5,Fresh Food,13.0,12051,2014,2,1,New Customers,353,2,68.9
1413,2014-12-03,17,1,bottled water,0.5,Beverages,0.5,1499,2014,12,1,New Customers,381,3,63.8
2932,2014-06-22,1,2,tropical fruit,7.8,Fresh Food,15.6,7197,2014,6,4,Potential Customers,285,4,88.5
3935,2014-04-12,1,2,tropical fruit,7.8,Fresh Food,15.6,10947,2014,4,5,Regular Customers,181,3,86.2
3294,2014-02-26,74,2,whipped/sour cream,5.5,Dairy,11.0,8541,2014,2,5,Regular Customers,180,6,127.05
2306,2014-12-13,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,4867,2014,12,0,Loyal Customers,82,5,93.54
4252,2014-04-28,71,3,shopping bags,5.12,Household & Hygiene,15.36,12129,2014,4,4,Potential Customers,264,3,131.16
1325,2014-03-29,38,2,soda,0.8,Beverages,1.6,1176,2014,3,4,Potential Customers,218,3,80.3
3657,2014-07-10,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,9885,2014,7,2,Diamond Customers,92,8,253.55
3592,2014-04-17,22,1,root vegetables,1.8,Fresh Food,1.8,9658,2014,4,0,Loyal Customers,16,5,83.86
2797,2014-08-08,4,1,other vegetables,0.8,Fresh Food,0.8,6712,2014,8,5,Regular Customers,109,2,50.7
2663,2014-01-20,1,1,tropical fruit,7.8,Fresh Food,7.8,6196,2014,1,2,Diamond Customers,70,9,208.82
1998,2014-02-15,74,3,whipped/sour cream,5.5,Dairy,16.5,3716,2014,2,4,Potential Customers,226,9,168.05
4412,2014-07-30,45,1,curd,9.8,Dairy,9.8,12765,2014,7,2,Diamond Customers,10,6,171.56
2205,2014-10-28,1,2,tropical fruit,7.8,Fresh Food,15.6,4490,2014,10,4,Potential Customers,298,2,54.3
4301,2014-12-24,37,2,herbs,6.5,Fresh Food,13.0,12334,2014,12,2,Diamond Customers,10,4,138.26
3021,2014-10-29,38,3,soda,0.8,Beverages,2.4000000000000004,7524,2014,10,1,New Customers,334,4,58.3
4131,2014-10-08,22,3,root vegetables,1.8,Fresh Food,5.4,11649,2014,10,4,Potential Customers,276,4,136.8
2400,2014-08-26,3,1,pip fruit,3.0,Fresh Food,3.0,5217,2014,8,4,Potential Customers,283,4,154.15
2394,2014-06-18,74,3,whipped/sour cream,5.5,Dairy,16.5,5189,2014,6,2,Diamond Customers,38,10,221.0
2019,2014-12-06,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,3796,2014,12,0,Loyal Customers,46,7,91.1
3969,2014-09-05,115,2,waffles,2.5,Bakery & Sweets,5.0,11078,2014,9,4,Potential Customers,300,2,51.8
1797,2014-07-26,39,3,detergent,5.5,Household & Hygiene,16.5,2947,2014,7,1,New Customers,411,5,92.09
2336,2014-05-31,71,2,shopping bags,5.12,Household & Hygiene,10.24,4969,2014,5,2,Diamond Customers,84,4,120.84
2041,2014-04-08,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,3874,2014,4,2,Diamond Customers,97,7,146.7
4624,2014-06-06,92,2,vinegar,1.5,Pantry Staples,3.0,13545,2014,6,2,Diamond Customers,33,7,260.94
3221,2014-01-16,17,1,bottled water,0.5,Beverages,0.5,8276,2014,1,2,Diamond Customers,184,9,220.9
3327,2014-10-13,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,8669,2014,10,4,Potential Customers,240,6,78.53
3642,2014-04-15,119,3,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,9835,2014,4,4,Potential Customers,309,3,155.25
4525,2014-07-21,50,3,bottled beer,1.8,Beverages,5.4,13181,2014,7,2,Diamond Customers,84,6,129.4
3820,2014-05-10,18,2,yogurt,2.2,Dairy,4.4,10520,2014,5,3,Lost Customers,522,2,32.5
4235,2014-10-18,73,1,oil,3.4,Pantry Staples,3.4,12069,2014,10,2,Diamond Customers,11,7,211.84
2437,2014-10-09,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,5349,2014,10,2,Diamond Customers,45,5,134.7
3068,2014-05-25,2,2,whole milk,1.8,Dairy,3.6,7708,2014,5,5,Regular Customers,194,3,54.1
2990,2014-04-24,45,3,curd,9.8,Dairy,29.4,7414,2014,4,2,Diamond Customers,140,9,303.61
2942,2014-08-17,60,2,cream cheese,6.3,Dairy,12.6,7234,2014,8,1,New Customers,332,3,79.35
